ID,Admission_year,Gender,Age,HSC_passing_year,Program,Current_semester,Meritorious_scholarship,University_transportation,Study_hour,Study_times,Preferable_learning_mode,Smartphone,Personal_computer,Social_media,English_proficiency,Average_class_attendance,Probation,Suspension,Teacher_consultancy,Skills,Skill_development_hour,Interested_area,Relationship_status,Cocurriculum_activities,Living_with,Health_issues,Previous_SGPA,Physical_disabilities,Current_CGPA,Credit_completed,Monthly_family_income
10735,2022,Male,19,2020,BCSE,1,No,No,5,2,Online,Yes,Yes,7,Basic,90,No,No,No,Programming,3,Software,Single,No,Family,No,3.30,No,3.30,11,35000
10736,2020,Male,22,2019,BCSE,7,No,No,5,2,Offline,Yes,Yes,2,Intermediate,95,No,No,No,Programming,2,Software,Single,Yes,Bachelor,Yes,3.20,No,3.51,90,62488
10737,2021,Male,21,2020,BCSE,3,Yes,Yes,4,2,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Web development,4,Software,Single,No,Family,No,3.57,No,3.67,23,35000
10738,2019,Female,22,2018,BCSE,11,No,Yes,3,2,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.37,No,3.11,140,40000
10739,2021,Male,21,2020,BCSE,3,Yes,No,4,2,Offline,Yes,Yes,1,Advance,97,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.17,No,2.85,20,30000
10740,2022,Male,19,2020,BCSE,1,No,No,1,1,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.50,No,3.45,11,10000
10741,2022,Male,20,2020,BCSE,1,No,No,4,2,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,3,Software,Single,No,Bachelor,No,3.78,No,3.78,28,25000
10742,2019,Male,25,2017,BCSE,10,Yes,Yes,2,2,Offline,Yes,Yes,1,Intermediate,87,No,No,Yes,Programming,3,Software,Single,Yes,Bachelor,Yes,3.90,No,3.59,128,40000
10743,2021,Male,21,2020,BCSE,3,No,Yes,4,2,Offline,Yes,Yes,4,Intermediate,50,No,No,No,Programming,1,Software,Single,No,Family,No,2.94,No,2.50,23,62488
10744,2021,Female,21,2020,BCSE,5,Yes,Yes,3,2,Offline,Yes,Yes,5,Basic,80,No,No,No,Programming,2,Software,Single,No,Family,No,2.89,No,2.80,65,20000
10745,2021,Female,22,2020,BCSE,4,No,No,4,2,Offline,Yes,Yes,2,Intermediate,90,No,No,No,Programming,1,Software,Single,No,Bachelor,No,1.80,No,2.56,23,20000
10746,2020,Female,22,2019,BCSE,8,No,No,4,3,Online,Yes,Yes,3,Intermediate,85,No,No,No,Programming,4,Hardware,Single,No,Bachelor,No,2.78,No,3.75,78,30000
10747,2022,Female,20,2021,BCSE,6,No,No,1,2,Offline,Yes,No,2,Basic,100,Yes,No,Yes,Programming,4,Data Science,Single,No,Family,No,1.45,No,2.38,50,30000
10748,2019,Female,25,2018,BCSE,10,No,No,5,3,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Cyber security,2,Data Science,Relationship,Yes,Bachelor,No,2.45,No,3.54,116,34000
10749,2019,Male,23,2019,BCSE,10,Yes,No,6,3,Offline,Yes,No,4,Advance,80,No,No,No,Programming,1,Software,Single,Yes,Family,No,1.45,No,2.45,116,35000
10750,2021,Female,20,2019,BCSE,6,No,No,3,2,Offline,Yes,Yes,7,Intermediate,100,No,No,No,Machine Learning,2,Hardware,Single,No,Family,No,2.00,No,3.19,78,35000
10751,2020,Male,24,2018,BCSE,11,Yes,No,1,2,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Programming,2,Hardware,Single,No,Bachelor,No,2.89,No,3.99,140,36000
10752,2020,Female,20,2019,BCSE,10,No,No,2,1,Offline,Yes,Yes,8,Intermediate,70,No,No,Yes,Cyber security,1,Data Science,Relationship,No,Bachelor,No,2.88,No,3.75,116,36000
10753,2021,Male,20,2020,BCSE,7,No,No,3,2,Offline,Yes,Yes,7,Basic,60,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,1.87,No,2.98,101,37000
10754,2020,Male,20,2020,BCSE,9,No,No,1,1,Offline,Yes,No,3,Advance,54,Yes,No,Yes,Networking,3,Hardware,Single,Yes,Family,No,2.44,No,3.53,127,39000
10755,2019,Female,22,2019,BCSE,10,No,No,4,2,Offline,Yes,No,2,Intermediate,90,No,No,Yes,Programming,1,Software,Single,No,Family,Yes,2.80,No,3.65,126,40000
10756,2019,Male,21,2019,BCSE,7,No,No,6,3,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Programming,2,Artificial Intelligence,Single,No,Family,No,2.11,No,3.47,103,40000
10757,2022,Male,22,2021,BCSE,5,No,No,4,1,Offline,Yes,Yes,3,Advance,87,No,No,No,Machine Learning,2,Data Science,Married,No,Bachelor,No,2.37,No,3.49,67,41000
10758,2021,Male,23,2019,BCSE,9,No,No,3,1,Offline,Yes,Yes,3,Intermediate,87,Yes,No,No,Networking,2,Hardware,Married,No,Family,No,2.75,No,3.80,116,44000
10759,2021,Female,21,2020,BCSE,9,No,No,3,2,Online,Yes,Yes,4,Intermediate,100,No,No,Yes,Cyber security,3,Software,Relationship,No,Bachelor,No,1.98,No,2.91,117,44000
10760,2020,Female,20,2020,BCSE,11,No,No,2,1,Online,Yes,Yes,3,Intermediate,100,No,No,Yes,Networking,2,Hardware,Single,Yes,Family,No,2.64,No,3.70,136,44000
10761,2019,Male,22,2018,BCSE,9,No,No,6,2,Online,Yes,Yes,11,Intermediate,77,No,No,No,Networking,6,UI/UX,Single,Yes,Bachelor,No,1.77,No,2.66,133,45000
10762,2022,Female,21,2020,BCSE,5,No,No,4,2,Offline,Yes,Yes,7,Intermediate,95,No,No,No,Programming,1,Data Science,Single,Yes,Family,No,2.19,No,2.77,42,45000
10763,2021,Male,22,2020,BCSE,6,Yes,No,5,5,Online,Yes,Yes,7,Advance,70,Yes,Yes,Yes,Web development,3,Hardware,Relationship,Yes,Bachelor,No,2.19,No,3.19,63,45000
10764,2020,Female,20,2020,BCSE,8,No,No,3,1,Online,Yes,Yes,9,Intermediate,86,Yes,No,No,Programming,2,Data Science,Single,No,Bachelor,Yes,1.98,No,2.98,119,45000
10765,2021,Female,20,2020,BCSE,9,No,No,4,2,Offline,Yes,Yes,2,Intermediate,78,Yes,No,No,Machine Learning,4,Data Science,Relationship,Yes,Family,No,1.83,No,2.90,97,45000
10766,2020,Female,21,2019,BCSE,9,No,No,3,1,Online,Yes,Yes,9,Intermediate,100,No,No,Yes,Web development,2,Software,In a relationship,No,Bachelor,No,1.87,No,2.82,139,46000
10767,2020,Female,25,2019,BCSE,11,No,No,1,1,Online,Yes,Yes,3,Intermediate,68,No,No,No,Programming,2,UI/UX,Single,No,Bachelor,No,2.65,No,3.71,136,49000
10768,2020,Female,23,2018,BCSE,11,Yes,No,6,2,Offline,Yes,Yes,4,Advance,90,Yes,No,Yes,Programming,5,Software,Single,No,Family,No,2.19,No,3.45,122,50000
10769,2022,Male,24,2019,BCSE,4,Yes,No,3,2,Offline,Yes,Yes,4,Intermediate,100,No,No,Yes,Networking,1,Software,Single,No,Family,No,2.50,No,3.40,46,50000
10770,2020,Male,25,2019,BCSE,11,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Networking,4,Hardware,Relationship,No,Bachelor,No,2.82,No,3.85,136,50000
10771,2020,Female,22,2020,BCSE,8,No,No,2,1,Online,Yes,Yes,2,Basic,50,Yes,No,No,Cyber security,2,Data Science,Relationship,No,Bachelor,No,1.34,No,2.68,98,50000
10772,2022,Female,19,2021,BCSE,5,No,No,1,1,Offline,Yes,Yes,4,Basic,78,No,No,Yes,Programming,2,UI/UX,Single,No,Bachelor,No,2.68,No,3.79,80,50000
10773,2019,Female,22,2017,BCSE,10,No,No,2,1,Online,Yes,Yes,1,Intermediate,80,Yes,No,No,Networking,1,Data Science,Relationship,Yes,Family,no,1.97,No,2.98,79,52000
10774,2021,Female,20,2020,BCSE,9,Yes,No,5,2,Offline,Yes,Yes,3,Advance,100,No,No,No,Web development,4,Data Science,Single,No,Family,No,2.76,No,3.86,127,52000
10775,2019,Female,25,2019,BCSE,10,No,No,4,2,Offline,Yes,Yes,7,Advance,45,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,1.72,No,2.79,140,54000
10776,2020,Male,21,2020,BCSE,10,No,No,2,2,Offline,Yes,Yes,2,Basic,100,No,No,No,Cyber security,4,Data Science,Single,Yes,Bachelor,No,2.62,No,3.75,136,55000
10777,2021,Female,20,2020,BCSE,7,No,No,2,1,Offline,Yes,Yes,2,Advance,87,No,No,No,Networking,4,Hardware,Relationship,No,Bachelor,No,1.51,No,2.59,99,55000
10778,2022,Female,22,2021,BCSE,5,No,No,2,3,Offline,Yes,No,2,Intermediate,95,Yes,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.45,No,2.53,65,55000
10779,2022,Male,21,2021,BCSE,5,No,No,2,1,Offline,Yes,No,4,Intermediate,100,No,No,No,Machine Learning,2,UI/UX,Single,No,Bachelor,No,2.16,No,3.24,66,57000
10780,2022,Male,21,2021,BCSE,6,No,No,2,1,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Web development,2,Software,Married,Yes,Family,No,2.56,No,3.62,65,58000
10781,2019,Male,21,2018,BCSE,11,Yes,No,1,1,Offline,Yes,Yes,7,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,1.97,No,3.10,136,59000
10782,2020,Female,23,2019,BCSE,7,No,No,2,2,Offline,Yes,Yes,3,Intermediate,90,Yes,No,No,Networking,1,Data Science,Relationship,Yes,Family,No,2.33,No,3.31,32,60000
10783,2020,Female,20,2020,BCSE,11,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.60,No,2.68,136,60000
10784,2021,Male,20,2021,BCSE,7,No,No,4,3,Offline,Yes,Yes,6,Intermediate,80,No,No,No,Machine Learning,3,Hardware,Relationship,Yes,Bachelor,No,2.11,No,3.22,97,60000
10785,2021,Female,20,2021,BCSE,7,No,No,3,1,Online,Yes,Yes,7,Basic,100,Yes,Yes,No,Programming,2,Software,Single,Yes,Bachelor,No,1.19,No,2.16,103,60000
10786,2020,Male,21,2019,BCSE,9,No,No,4,2,Online,Yes,Yes,5,Advance,100,No,No,Yes,Machine Learning,2,Software,Single,No,Bachelor,No,2.65,No,3.78,121,61000
10787,2020,Male,20,2020,BCSE,10,No,No,2,2,Offline,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,1,Data Science,Relationship,Yes,Bachelor,No,2.67,No,3.70,135,61000
10788,2020,Male,24,2019,BCSE,11,No,No,3,3,Online,Yes,Yes,3,Intermediate,46,Yes,No,No,Cyber security,2,Data Science,Single,No,Family,No,2.44,No,3.51,144,64000
10789,2020,Male,24,2019,BCSE,11,No,No,3,3,Offline,Yes,Yes,3,Advance,75,Yes,No,Yes,Networking,1,Hardware,Relationship,Yes,Bachelor,No,1.65,No,2.68,143,65000
10790,2020,Male,25,2019,BCSE,10,No,No,2,2,Offline,Yes,Yes,3,Intermediate,78,No,No,No,Cyber security,2,Data Science,Single,Yes,Bachelor,No,2.54,No,3.61,78,65000
10791,2020,Male,20,2020,BCSE,11,No,No,2,1,Online,Yes,Yes,2,Advance,100,Yes,No,No,Cyber security,2,Data Science,Married,Yes,Family,No,2.50,No,3.61,136,65000
10792,2021,Female,20,2020,BCSE,6,No,No,4,2,Online,Yes,Yes,8,Intermediate,100,No,No,No,Web development,2,Software,Relationship,Yes,Family,No,2.07,No,3.39,84,66000
10793,2020,Female,20,2020,BCSE,8,No,No,4,2,Online,Yes,Yes,6,Advance,100,No,No,Yes,Web development,1,UI/UX,Single,No,Family,No,1.77,No,2.64,119,66000
10794,2021,Male,20,2020,BCSE,7,Yes,No,3,1,Offline,Yes,Yes,5,Intermediate,90,No,No,No,Networking,2,Hardware,Single,No,Bachelor,No,2.11,No,3.21,102,66000
10795,2022,Female,21,2021,BCSE,5,No,No,2,1,Offline,Yes,No,2,Intermediate,46,Yes,No,Yes,Artificial Intelligence,4,Data Science,Single,Yes,Bachelor,No,2.33,No,3.41,63,66000
10796,2022,Female,20,2021,BCSE,5,No,No,3,1,Offline,Yes,Yes,3,Basic,100,Yes,No,Yes,Web development,4,Software,Relationship,Yes,Bachelor,No,2.77,No,3.84,58,66000
10797,2019,Male,21,2018,BCSE,11,Yes,No,4,4,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,3,Software,Single,No,Family,No,2.87,No,3.98,136,67000
10798,2019,Male,22,2017,BCSE,10,No,No,3,1,Online,Yes,Yes,7,Intermediate,100,No,No,No,Web development,2,Software,Single,No,Bachelor,No,2.19,No,3.43,116,68000
10799,2020,Male,22,2019,BCSE,10,No,No,2,1,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Artificial Intelligence,2,Hardware,Single,No,Family,No,2.11,No,3.39,132,68000
10800,2020,Male,25,2019,BCSE,11,No,No,1,2,Offline,Yes,Yes,2,Intermediate,51,No,No,Yes,Artificial Intelligence,4,Data Science,Single,Yes,Bachelor,Yes,2.51,No,3.57,136,68000
10801,2020,Male,22,2019,BCSE,9,No,No,3,2,Online,Yes,Yes,3,Basic,100,No,No,No,Networking,2,Hardware,Single,Yes,Bachelor,No,2.22,No,3.38,100,68000
10802,2021,Female,20,2020,BCSE,8,No,No,2,2,Offline,Yes,Yes,2,Intermediate,34,Yes,No,No,Cyber security,3,Data Science,Single,No,Bachelor,No,1.86,No,2.91,88,68000
10803,2021,Female,22,2021,BCSE,9,No,No,1,1,Offline,Yes,No,8,Basic,50,No,No,No,Artificial Intelligence,1,Data Science,Married,Yes,Family,No,1.87,No,2.95,100,68000
10804,2022,Female,21,2021,BCSE,8,Yes,No,5,2,Online,Yes,Yes,3,Basic,87,No,No,Yes,Cyber security,2,Data Science,Single,No,Bachelor,No,2.88,No,3.91,88,68000
10805,2020,Female,23,2018,BCSE,10,No,No,3,3,Online,Yes,Yes,6,Intermediate,99,Yes,Yes,No,Web development,1,Data Science,Single,No,Family,No,1.91,No,3.10,123,70000
10806,2021,Female,20,2020,BCSE,8,No,No,3,3,Online,Yes,Yes,2,Intermediate,100,No,No,No,Programming,2,UI/UX,Relationship,No,Family,No,1.81,No,2.90,101,70000
10807,2022,Male,20,2020,BCSE,6,No,No,2,2,Offline,Yes,Yes,2,Intermediate,56,Yes,No,Yes,Programming,2,UI/UX,Single,No,Family,Yes,1.72,No,2.80,80,70000
10808,2021,Female,20,2020,BCSE,9,No,No,1,1,Offline,Yes,Yes,3,Intermediate,76,No,No,Yes,Web development,2,Software,Relationship,No,Bachelor,No,1.56,No,2.63,70,70000
10809,2021,Female,24,2021,BCSE,6,No,No,1,1,Offline,Yes,Yes,4,Basic,100,No,No,No,Programming,2,Software,Single,Yes,Family,Yes,2.23,No,3.39,98,70000
10810,2022,Female,21,2021,BCSE,6,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,Yes,Networking,2,Hardware,Relationship,No,Bachelor,No,2.67,No,3.74,70,70000
10811,2022,Female,19,2022,BCSE,3,No,No,4,3,Online,Yes,Yes,4,Intermediate,63,No,No,No,Web development,2,Software,Relationship,No,Bachelor,Yes,1.65,No,2.87,35,70000
10812,2021,Female,20,2020,BCSE,9,No,No,2,1,Online,Yes,Yes,6,Advance,90,No,No,Yes,Machine Learning,2,Software,Relationship,No,Family,No,2.44,No,3.88,23,71000
10813,2022,Male,20,2021,BCSE,6,No,No,4,2,Offline,Yes,Yes,3,Intermediate,68,Yes,No,No,Networking,4,Hardware,Married,Yes,Family,No,1.56,No,2.63,70,74000
10814,2020,Female,21,2019,BCSE,10,No,No,6,2,Offline,Yes,Yes,4,Intermediate,80,No,No,No,Networking,4,Hardware,Relationship,No,Bachelor,Yes,2.21,No,3.21,116,75000
10815,2020,Male,20,2020,BCSE,11,No,No,1,3,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Networking,1,Hardware,Relationship,No,Bachelor,No,2.61,No,3.68,136,75000
10816,2021,Female,24,2019,BCSE,10,No,No,3,3,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Artificial Intelligence,2,Data Science,Relationship,No,Bachelor,No,2.41,No,3.50,116,76000
10817,2021,Female,20,2020,BCSE,9,No,No,2,3,Online,Yes,Yes,3,Advance,100,Yes,No,No,Cyber security,2,Data Science,Single,Yes,Family,No,1.57,No,2.66,100,76000
10818,2021,Male,20,2020,BCSE,9,Yes,No,4,1,Offline,Yes,Yes,2,Advance,100,Yes,No,Yes,Machine Learning,2,Data Science,Relationship,Yes,Bachelor,No,2.73,No,3.80,100,76000
10819,2020,Male,22,2020,BCSE,9,No,No,2,1,Offline,Yes,Yes,2,Advance,100,Yes,No,Yes,Networking,4,Hardware,Married,No,Family,Yes,2.87,No,3.93,100,76000
10820,2022,Male,20,2021,BCSE,5,No,No,3,2,Online,Yes,Yes,3,Intermediate,100,No,No,No,Networking,3,Hardware,Single,No,Bachelor,No,1.56,No,2.66,71,76000
10821,2022,Male,25,2018,BCSE,6,No,No,3,2,Online,Yes,Yes,8,Advance,100,No,No,No,Programming,3,UI/UX,Single,No,Bachelor,Yes,2.87,No,3.98,143,77000
10822,2021,Male,23,2019,BCSE,8,No,No,3,1,Online,Yes,Yes,7,Advance,89,No,No,No,Machine Learning,1,Data Science,Single,No,Bachelor,No,1.79,No,2.85,104,77000
10823,2019,Male,21,2019,BCSE,10,Yes,No,7,3,Online,Yes,Yes,3,Advance,100,No,No,No,Programming,2,UI/UX,Single,No,Family,No,2.88,No,3.93,139,77000
10824,2020,Female,22,2019,BCSE,9,No,No,4,2,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Artificial Intelligence,1,Data Science,Relationship,No,Bachelor,Yes,2.78,No,3.84,120,77000
10825,2021,Female,22,2020,BCSE,6,Yes,No,1,1,Online,Yes,Yes,4,Basic,98,No,No,No,Cyber security,3,Hardware,Relationship,Yes,Family,Yes,2.36,Yes,3.19,70,77000
10826,2020,Female,21,2020,BCSE,7,No,No,3,2,Offline,Yes,Yes,4,Intermediate,100,No,No,Yes,Machine Learning,3,Software,Single,No,Family,No,2.03,No,3.15,65,78000
10827,2018,Female,25,2018,BCSE,11,Yes,No,5,3,Offline,Yes,Yes,1,Basic,78,Yes,No,Yes,Artificial Intelligence,4,Software,Single,Yes,Bachelor,No,2.83,No,3.90,143,79000
10828,2020,Female,20,2019,BCSE,7,Yes,No,5,3,Offline,Yes,Yes,4,Advance,100,No,No,No,Networking,1,UI/UX,Single,Yes,Family,No,2.44,No,3.78,88,79000
10829,2021,Male,20,2020,BCSE,7,No,No,5,3,Offline,Yes,Yes,5,Intermediate,50,No,No,Yes,Web development,3,UI/UX,Single,No,Family,No,1.66,No,2.99,97,79000
10830,2019,Male,21,2018,BCSE,10,No,Yes,6,4,Offline,Yes,Yes,3,Advance,80,No,No,No,Cyber security,2,UI/UX,Single,Yes,Family,No,2.54,No,3.76,126,80000
10831,2020,Female,22,2019,BCSE,11,Yes,No,2,1,Online,Yes,Yes,4,Intermediate,99,No,No,No,Programming,1,Hardware,Single,No,Family,No,2.79,No,3.59,125,80000
10832,2019,Male,20,2019,BCSE,11,No,No,2,1,Offline,Yes,Yes,6,Basic,77,Yes,Yes,Yes,Cyber security,2,Hardware,Relationship,No,Bachelor,No,1.55,No,2.67,144,80000
10833,2021,Male,21,2020,BCSE,8,No,No,4,2,Offline,Yes,Yes,2,Advance,100,Yes,No,No,Networking,2,Data Science,Single,No,Family,Yes,1.25,No,2.57,101,80000
10834,2020,Female,20,2020,BCSE,10,No,No,4,2,Offline,Yes,Yes,2,Advance,100,No,No,No,Networking,2,Hardware,Single,No,Bachelor,no,2.56,No,3.61,131,80000
10835,2022,Male,20,2021,BCSE,8,No,No,4,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Networking,1,Hardware,Single,Yes,Family,No,2.64,No,3.70,99,81000
10836,2020,Male,20,2020,BCSE,10,Yes,No,3,2,Offline,Yes,Yes,7,Advance,78,No,No,No,Cyber security,2,Data Science,Married,Yes,Family,Yes,1.45,No,2.67,142,82000
10837,2020,Male,21,2018,BCSE,10,No,No,3,2,Offline,Yes,Yes,3,Basic,70,No,No,No,Programming,3,UI/UX,Relationship,No,Bachelor,Yes,1.56,No,2.87,133,85000
10838,2022,Female,21,2021,BCSE,6,Yes,No,6,2,Offline,Yes,Yes,5,Intermediate,70,No,No,Yes,Programming,5,UI/UX,Relationship,No,Family,No,2.10,No,3.37,86,85000
10839,2022,Female,20,2022,BCSE,3,No,No,2,1,Online,Yes,No,3,Intermediate,60,No,No,No,Artificial Intelligence,1,Hardware,Married,No,Family,No,2.10,No,3.28,77,85000
10840,2021,Female,20,2020,BCSE,10,No,No,2,2,Online,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,4,Data Science,Married,No,Family,No,1.54,No,2.64,137,86000
10841,2019,Male,24,2019,BCSE,10,No,No,1,3,Offline,Yes,Yes,2,Basic,80,Yes,Yes,Yes,Programming,1,Software,Relationship,Yes,Family,Yes,2.39,No,3.43,45,87000
10842,2020,Female,21,2020,BCSE,8,No,No,4,3,Online,Yes,Yes,2,Advance,80,No,No,No,Cyber security,3,UI/UX,Married,No,Family,No,2.51,No,3.87,103,87000
10843,2020,Male,21,2020,BCSE,11,Yes,No,2,2,Offline,Yes,Yes,1,Basic,79,No,No,No,Machine Learning,2,Data Science,Single,Yes,Bachelor,No,2.81,No,3.89,143,87000
10844,2021,Female,20,2020,BCSE,9,No,No,2,1,Offline,Yes,Yes,2,Advance,88,No,No,Yes,Programming,1,UI/UX,Single,No,Bachelor,No,2.45,No,3.54,117,88000
10845,2021,Male,20,2021,BCSE,8,No,No,3,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Artificial Intelligence,2,Data Science,Single,Yes,Family,Yes,2.66,No,3.72,98,88000
10846,2020,Female,21,2019,BCSE,9,Yes,No,6,1,Offline,No,Yes,4,Intermediate,80,No,No,Yes,Programming,1,UI/UX,Relationship,Yes,Family,Yes,2.04,No,3.23,100,89000
10847,2021,Male,21,2020,BCSE,8,No,No,4,2,Online,Yes,Yes,6,Advance,100,No,Yes,No,Web development,2,Software,Single,Yes,Bachelor,No,2.29,No,3.56,100,89000
10848,2021,Male,20,2020,BCSE,8,No,No,4,2,Offline,Yes,Yes,7,Advance,88,No,No,Yes,Machine Learning,3,Software,Single,No,Family,No,2.55,No,3.77,137,89000
10849,2018,Male,22,2017,BCSE,11,Yes,No,4,2,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,Yes,Bachelor,Yes,2.90,No,3.89,135,90000
10850,2019,Male,25,2018,BCSE,11,No,No,3,2,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Web development,2,Software,Relationship,Yes,Bachelor,No,2.34,No,3.42,143,90000
10851,2020,Male,21,2019,BCSE,10,No,No,3,2,Online,Yes,Yes,4,Advance,100,No,No,Yes,Cyber security,2,Data Science,Married,No,Family,No,2.08,No,3.11,138,90000
10852,2021,Female,20,2020,BCSE,9,No,No,3,1,Online,Yes,Yes,10,Advance,100,No,No,Yes,Networking,3,Hardware,Married,No,Family,No,2.51,No,3.50,130,90000
10853,2022,Female,21,2021,BCSE,5,No,No,4,1,Online,Yes,Yes,8,Intermediate,100,No,No,No,Machine Learning,3,Software,Single,No,Family,No,2.13,No,3.33,107,90000
10854,2019,Male,25,2018,BCSE,11,No,No,2,1,Offline,Yes,Yes,2,Intermediate,35,No,Yes,No,Cyber security,1,Data Science,Single,No,Bachelor,No,1.43,No,2.56,143,91000
10855,2022,Female,20,2020,BCSE,4,No,No,2,3,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Programming,1,UI/UX,Married,Yes,Family,No,1.26,No,2.33,59,93000
10856,2021,Female,20,2020,BCSE,9,No,No,2,3,Offline,Yes,Yes,3,Advance,56,Yes,No,Yes,Networking,4,Hardware,Single,No,Bachelor,No,1.56,No,2.60,130,95000
10857,2020,Male,23,2019,BCSE,10,No,No,2,3,Offline,Yes,Yes,1,Basic,100,No,No,No,Programming,4,UI/UX,Single,No,Bachelor,No,1.75,No,2.81,137,98000
10858,2019,Male,25,2018,BCSE,11,No,No,2,1,Offline,Yes,Yes,7,Basic,100,No,No,No,Programming,3,Software,Married,Yes,Family,No,1.76,No,2.87,144,100000
10859,2021,Male,21,2019,BCSE,5,No,No,6,2,Online,Yes,Yes,4,Intermediate,100,Yes,No,Yes,Cyber security,2,Data Science,Single,Yes,Bachelor,No,1.34,No,2.53,96,100000
10860,2020,Male,21,2019,BCSE,8,No,No,5,3,Offline,Yes,Yes,4,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,2.91,No,3.95,119,100000
10861,2020,Male,22,2019,BCSE,10,No,No,2,3,Online,Yes,Yes,2,Intermediate,45,Yes,No,No,Networking,4,Hardware,Relationship,Yes,Family,Yes,2.46,No,3.52,140,100000
10862,2021,Female,20,2020,BCSE,5,No,No,3,1,Offline,Yes,Yes,7,Intermediate,70,No,No,No,Cyber security,3,Software,Relationship,No,Bachelor,No,1.67,No,2.98,75,100000
10863,2023,Female,20,2021,BCSE,2,Yes,No,2,4,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Programming,3,Hardware,Relationship,Yes,Family,Yes,2.66,Yes,2.66,12,100000
10864,2018,Male,24,2018,BCSE,10,No,No,1,3,Online,Yes,Yes,3,Advance,65,Yes,No,No,Artificial Intelligence,2,Data Science,Single,Yes,Family,N,2.65,No,3.68,140,110000
10865,2022,Male,20,2020,BCSE,6,No,No,2,1,Offline,Yes,Yes,5,Intermediate,100,No,No,No,Networking,4,Hardware,Single,No,Family,No,2.80,No,3.91,77,110000
10866,2021,Female,20,2020,BCSE,8,No,No,5,3,Offline,Yes,Yes,6,Intermediate,100,No,No,No,Networking,1,Hardware,Married,Yes,Family,No,1.46,No,2.67,101,110000
10867,2021,Female,21,2020,BCSE,10,No,No,2,3,Offline,Yes,Yes,2,Intermediate,89,Yes,No,No,Programming,4,UI/UX,Single,No,Bachelor,No,1.67,No,2.73,134,110000
10868,2022,Male,20,2021,BCSE,6,No,No,3,3,Offline,Yes,Yes,3,Advance,62,Yes,No,No,Artificial Intelligence,1,Data Science,Single,Yes,Bachelor,No,1.35,No,2.58,77,114000
10869,2021,Male,21,2020,BCSE,7,No,No,3,1,Offline,Yes,Yes,2,Advance,78,No,No,No,Web development,2,Software,Relationship,No,Family,No,2.56,No,3.66,88,115000
10870,2022,Female,19,2022,BCSE,3,No,No,1,1,Online,Yes,Yes,5,Advance,100,No,No,No,Cyber security,3,UI/UX,Single,No,Family,No,2.67,No,3.78,32,115000
10871,2022,Female,20,2020,BCSE,5,No,No,2,2,Offline,Yes,Yes,1,Advance,41,No,No,Yes,Machine Learning,2,Data Science,Single,Yes,Bachelor,No,2.56,No,3.61,68,116000
10872,2020,Male,25,2019,BCSE,10,No,No,2,3,Offline,Yes,Yes,2,Intermediate,86,Yes,No,No,Networking,2,Hardware,Single,No,Bachelor,No,2.67,No,3.75,140,117000
10873,2022,Male,20,2021,BCSE,6,No,No,3,3,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Web development,1,Software,Relationship,No,Bachelor,No,2.46,No,3.55,89,120000
10874,2020,Male,24,2019,BCSE,10,No,No,1,2,Offline,Yes,Yes,3,Intermediate,83,Yes,No,Yes,Networking,2,Hardware,Married,Yes,Family,No,1.44,No,2.65,136,123000
10875,2020,Female,24,2019,BCSE,11,No,No,3,2,Offline,Yes,Yes,1,Basic,100,No,No,No,Web development,4,Software,Relationship,Yes,Bachelor,No,2.53,No,3.62,143,128000
